year,district,pop_total,age_0_19,age_20_39,age_40_64,age_65_79,age_80plus,pct_0_19,pct_20_39,pct_40_64,pct_65_79,pct_80plus
2014,1403-Bellevaux,4567,1015,1463,1255,612,222,0.2222,0.3203,0.2748,0.134,0.0486
2014,1404-Rte du Signal,788,118,234,240,113,83,0.1497,0.297,0.3046,0.1434,0.1053
2014,1404-Rte du Signal,617,103,186,222,80,26,0.1669,0.3015,0.3598,0.1297,0.0421
2014,15-Vinet/Pontaise,7377,1158,3062,2081,710,366,0.157,0.4151,0.2821,0.0962,0.0496
2014,15-Vinet/Pontaise,6914,1086,2486,1976,969,397,0.1571,0.3596,0.2858,0.1402,0.0574
2014,1501-Pré-du-Marché,1968,273,865,543,191,96,0.1387,0.4395,0.2759,0.0971,0.0488
2014,1501-Pré-du-Marché,1906,280,685,546,274,121,0.1469,0.3594,0.2865,0.1438,0.0635
2014,1502-Valentin,2682,388,1113,745,289,147,0.1447,0.415,0.2778,0.1078,0.0548
2014,1502-Valentin,2697,388,988,758,387,176,0.1439,0.3663,0.2811,0.1435,0.0653
2014,1503-Pontaise,2727,497,1084,793,230,123,0.1823,0.3975,0.2908,0.0843,0.0451
2014,1503-Pontaise,2311,418,813,672,308,100,0.1809,0.3518,0.2908,0.1333,0.0433
2014,16-Bossons/Blécherette,7381,1724,2176,2367,745,369,0.2336,0.2948,0.3207,0.1009,0.05
2014,16-Bossons/Blécherette,6323,1543,2138,1876,537,229,0.244,0.3381,0.2967,0.0849,0.0362
2014,1601-Stade,9,3,4,2,0,0,0.3333,0.4444,0.2222,0.0,0.0
2014,1602-Ancien-Stand,995,322,245,276,80,72,0.3236,0.2462,0.2774,0.0804,0.0724
2014,1602-Ancien-Stand,892,306,249,228,72,37,0.343,0.2791,0.2556,0.0807,0.0415
2014,1603-Bois-Mermet,81,17,29,30,4,1,0.2099,0.358,0.3704,0.0494,0.0123
2014,1603-Bois-Mermet,26,2,10,8,3,3,0.0769,0.3846,0.3077,0.1154,0.1154
2014,1604-Bois-Gentil,4069,929,1255,1284,394,207,0.2283,0.3084,0.3156,0.0968,0.0509
2014,1604-Bois-Gentil,3214,710,1074,956,314,160,0.2209,0.3342,0.2974,0.0977,0.0498
2014,1605-Bossons,2221,453,643,772,265,88,0.204,0.2895,0.3476,0.1193,0.0396
2014,1605-Bossons,2067,477,748,666,147,29,0.2308,0.3619,0.3222,0.0711,0.014
2014,1606-Blécherette,6,0,0,3,2,1,0.0,0.0,0.5,0.3333,0.1667
2014,1606-Blécherette,124,48,57,18,1,0,0.3871,0.4597,0.1452,0.0081,0.0
2014,17-Beaulieu/Grey/Boisy,6178,1004,1630,1904,1057,583,0.1625,0.2638,0.3082,0.1711,0.0944
2014,1701-Beaulieu,241,41,125,61,10,4,0.1701,0.5187,0.2531,0.0415,0.0166
2014,1702-Bergières,2120,345,543,700,389,143,0.1627,0.2561,0.3302,0.1835,0.0675
2014,1703-Pierrefleur,3817,618,962,1143,658,436,0.1619,0.252,0.2994,0.1724,0.1142
2014,2-Maupas/Valency,13598,2169,5578,3978,1238,635,0.1595,0.4102,0.2925,0.091,0.0467
2014,201-Maupas,2758,376,1256,777,235,114,0.1363,0.4554,0.2817,0.0852,0.0413
2014,202-Av. d'Echallens,3872,625,1708,1098,274,167,0.1614,0.4411,0.2836,0.0708,0.0431
2014,203-Montétan,2303,376,909,701,223,94,0.1633,0.3947,0.3044,0.0968,0.0408
2014,204-Chablière,2803,545,1025,832,271,130,0.1944,0.3657,0.2968,0.0967,0.0464
2014,205-Valency,1862,247,680,570,235,130,0.1327,0.3652,0.3061,0.1262,0.0698
2014,3-Sébeillon/Malley,10322,2234,4018,2925,772,373,0.2164,0.3893,0.2834,0.0748,0.0361
2014,301-Av. de Morges,3303,603,1410,942,261,87,0.1826,0.4269,0.2852,0.079,0.0263
2014,302-Rue de Sébeillon,37,9,8,19,1,0,0.2432,0.2162,0.5135,0.027,0.0
2014,303-Tivoli,2311,406,1055,601,173,76,0.1757,0.4565,0.2601,0.0749,0.0329
2014,304-Prélaz,2974,742,993,855,213,171,0.2495,0.3339,0.2875,0.0716,0.0575
2014,305-Gare de Sébeillon,4,0,2,1,1,0,0.0,0.5,0.25,0.25,0.0
2014,306-Av. de Provence,4,0,2,2,0,0,0.0,0.5,0.5,0.0,0.0
2014,307-Malley,1689,474,548,505,123,39,0.2806,0.3245,0.299,0.0728,0.0231
2014,4-Montoie/Bourdonnette,7573,1894,2793,2100,568,218,0.2501,0.3688,0.2773,0.075,0.0288
2014,401-Montoie,3036,651,1120,899,250,116,0.2144,0.3689,0.2961,0.0823,0.0382
2014,402-Vallée de la Jeunesse,365,102,140,90,23,10,0.2795,0.3836,0.2466,0.063,0.0274
2014,403-Pyramides,1389,358,521,341,126,43,0.2577,0.3751,0.2455,0.0907,0.031
2014,404-Prés-de-Vidy,657,95,254,218,68,22,0.1446,0.3866,0.3318,0.1035,0.0335
2014,405-Bourget,15,2,4,8,1,0,0.1333,0.2667,0.5333,0.0667,0.0
2014,406-Bourdonnette,2111,686,754,544,100,27,0.325,0.3572,0.2577,0.0474,0.0128
2014,5-Montriond/Cour,8258,1496,3113,2389,815,445,0.1812,0.377,0.2893,0.0987,0.0539
2014,501-Marc-Dufour,2924,506,1127,850,288,153,0.1731,0.3854,0.2907,0.0985,0.0523
2014,502-Milan,2,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0
2014,503-Les Cèdres,266,59,178,13,9,7,0.2218,0.6692,0.0489,0.0338,0.0263
2014,504-Cour,2206,403,816,650,220,117,0.1827,0.3699,0.2947,0.0997,0.053
2014,505-Mont-d'Or,2854,527,990,872,297,168,0.1847,0.3469,0.3055,0.1041,0.0589
2014,506-Bellerive,6,1,1,3,1,0,0.1667,0.1667,0.5,0.1667,0.0
2014,6-Sous-Gare/Ouchy,10753,1685,4011,3230,1182,645,0.1567,0.373,0.3004,0.1099,0.06
2014,601-Grancy,3905,629,1609,1127,353,187,0.1611,0.412,0.2886,0.0904,0.0479
2014,602-Harpe,4164,628,1488,1256,508,284,0.1508,0.3573,0.3016,0.122,0.0682
2014,603-Av. d'Ouchy,1232,230,394,376,149,83,0.1867,0.3198,0.3052,0.1209,0.0674
2014,604-Ouchy,1452,198,520,471,172,91,0.1364,0.3581,0.3244,0.1185,0.0627
2014,7-Montchoisi,3589,560,1301,1056,428,244,0.156,0.3625,0.2942,0.1193,0.068
2014,701-Montchoisi,3365,506,1263,986,385,225,0.1504,0.3753,0.293,0.1144,0.0669
2014,702-Elysée,224,54,38,70,43,19,0.2411,0.1696,0.3125,0.192,0.0848
2014,8-Florimont/Chissiez,5555,1000,1925,1727,581,322,0.18,0.3465,0.3109,0.1046,0.058
2014,801-Florimont,1893,305,582,606,231,169,0.1611,0.3074,0.3201,0.122,0.0893
2014,802-Av. Rambert,1126,216,325,371,146,68,0.1918,0.2886,0.3295,0.1297,0.0604
2014,803-Chissiez,2536,479,1018,750,204,85,0.1889,0.4014,0.2957,0.0804,0.0335
2014,9-Mousquines/Bellevue,2568,514,798,853,272,131,0.2002,0.3107,0.3322,0.1059,0.051
2014,90-Zones foraines,3828,1071,1169,1201,300,87,0.2798,0.3054,0.3137,0.0784,0.0227
2014,901-Mon-Repos,175,32,72,45,17,9,0.1829,0.4114,0.2571,0.0971,0.0514
2014,9010-Les Râpes,3112,896,1011,909,233,63,0.2879,0.3249,0.2921,0.0749,0.0202
2014,902-Av. Secrétan,1731,386,465,592,194,94,0.223,0.2686,0.342,0.1121,0.0543
2014,9020-Montheron,141,27,42,52,12,8,0.1915,0.2979,0.3688,0.0851,0.0567
2014,903-Ch. de la Vuachère,662,96,261,216,61,28,0.145,0.3943,0.3263,0.0921,0.0423
2014,9030-Vernand,575,148,116,240,55,16,0.2574,0.2017,0.4174,0.0957,0.0278
2014,99-Adresses inconnues,205,10,71,105,17,2,0.0488,0.3463,0.5122,0.0829,0.0098
2014,Ville de Lausanne,140228,26871,51156,41384,13840,6977,0.1916,0.3648,0.2951,0.0987,0.0498
2015,1 - Centre,12829,1831,5888,3675,989,446,0.1427,0.459,0.2865,0.0771,0.0348
2015,10 - Vallon/Béthusy,6396,995,2703,1699,603,396,0.1556,0.4226,0.2656,0.0943,0.0619
2015,1001 - Le Vallon,1387,213,727,350,56,41,0.1536,0.5242,0.2523,0.0404,0.0296
2015,1002 - Hôpitaux,259,18,87,29,37,88,0.0695,0.3359,0.112,0.1429,0.3398
2015,1003 - Victor-Ruffy,2513,427,927,721,282,156,0.1699,0.3689,0.2869,0.1122,0.0621
2015,1004 - Béthusy,2237,337,962,599,228,111,0.1506,0.43,0.2678,0.1019,0.0496
2015,101 - Rue Centrale,2345,282,1208,648,152,55,0.1203,0.5151,0.2763,0.0648,0.0235
2015,102 - Chauderon,2188,254,1182,563,137,52,0.1161,0.5402,0.2573,0.0626,0.0238
2015,103 - Flon,47,3,31,10,2,1,0.0638,0.6596,0.2128,0.0426,0.0213
2015,104 - Montbenon,156,24,54,50,17,11,0.1538,0.3462,0.3205,0.109,0.0705
2015,105 - Gare/Petit-Chêne,1347,210,554,395,122,66,0.1559,0.4113,0.2932,0.0906,0.049
2015,106 - Georgette,1444,253,559,437,137,58,0.1752,0.3871,0.3026,0.0949,0.0402
2015,107 - Avant-Poste,1574,275,553,480,173,93,0.1747,0.3513,0.305,0.1099,0.0591
2015,108 - Marterey,1839,243,865,501,151,79,0.1321,0.4704,0.2724,0.0821,0.043
2015,109 - Cité,752,125,330,244,44,9,0.1662,0.4388,0.3245,0.0585,0.012
2015,11 - Chailly/Rovéréaz,9349,1790,2710,2939,1269,641,0.1915,0.2899,0.3144,0.1357,0.0686
2015,110 - Riponne/Tunnel,1137,162,552,347,54,22,0.1425,0.4855,0.3052,0.0475,0.0193
2015,1101 - Chailly,4569,817,1573,1314,591,274,0.1788,0.3443,0.2876,0.1293,0.06
2015,1102 - Plaisante,1434,278,388,478,205,85,0.1939,0.2706,0.3333,0.143,0.0593
2015,1103 - Bois de Rovéréaz,86,25,14,35,10,2,0.2907,0.1628,0.407,0.1163,0.0233
2015,1104 - Craivavers,853,205,169,314,121,44,0.2403,0.1981,0.3681,0.1419,0.0516
2015,1105 - Devin,2407,465,566,798,342,236,0.1932,0.2351,0.3315,0.1421,0.098
2015,12 - Sallaz/Vennes/Séchaud,13698,3301,4684,4075,1102,536,0.241,0.3419,0.2975,0.0804,0.0391
2015,1201 - La Sallaz,3312,655,1211,1027,295,124,0.1978,0.3656,0.3101,0.0891,0.0374
2015,1202 - Vennes,1519,381,493,438,99,108,0.2508,0.3246,0.2883,0.0652,0.0711
2015,1203 - Rte de Berne,1495,288,638,395,124,50,0.1926,0.4268,0.2642,0.0829,0.0334
2015,1204 - Valmont,1023,187,391,274,128,43,0.1828,0.3822,0.2678,0.1251,0.042
2015,1205 - Grangette,1841,559,555,577,110,40,0.3036,0.3015,0.3134,0.0598,0.0217
2015,1206 - Praz-Séchaud,2099,713,672,562,89,63,0.3397,0.3202,0.2677,0.0424,0.03
2015,1207 - Ch. des Roches,444,99,109,142,47,47,0.223,0.2455,0.3198,0.1059,0.1059
2015,1208 - Grand-Vennes,1965,419,615,660,210,61,0.2132,0.313,0.3359,0.1069,0.031
2015,13 - Sauvabelin,892,296,319,212,33,32,0.3318,0.3576,0.2377,0.037,0.0359
2015,1301 - Sauvabelin,59,13,12,28,4,2,0.2203,0.2034,0.4746,0.0678,0.0339
2015,1302 - Pré-Fleuri,833,283,307,184,29,30,0.3397,0.3685,0.2209,0.0348,0.036
2015,14 - Borde/Bellevaux,10169,2246,3148,3127,1155,493,0.2209,0.3096,0.3075,0.1136,0.0485
2015,1401 - Borde,2382,640,810,780,125,27,0.2687,0.3401,0.3275,0.0525,0.0113
2015,1402 - Rouvraie,1870,272,473,563,408,154,0.1455,0.2529,0.3011,0.2182,0.0824
2015,1403 - Bellevaux,5141,1223,1639,1554,507,218,0.2379,0.3188,0.3023,0.0986,0.0424
2015,1404 - Rte du Signal,776,111,226,230,115,94,0.143,0.2912,0.2964,0.1482,0.1211
2015,15 - Vinet/Pontaise,7465,1169,3084,2160,700,352,0.1566,0.4131,0.2894,0.0938,0.0472
2015,1501 - Pré-du-Marché,2000,274,891,556,188,91,0.137,0.4455,0.278,0.094,0.0455
2015,1502 - Valentin,2754,389,1168,770,290,137,0.1412,0.4241,0.2796,0.1053,0.0497
2015,1503 - Pontaise,2711,506,1025,834,222,124,0.1866,0.3781,0.3076,0.0819,0.0457
2015,16 - Bossons/Blécherette,7338,1693,2133,2392,736,384,0.2307,0.2907,0.326,0.1003,0.0523
2015,1601 - Stade,4,2,0,2,0,0,0.5,0.0,0.5,0.0,0.0
2015,1602 - Ancien-Stand,993,318,232,288,81,74,0.3202,0.2336,0.29,0.0816,0.0745
2015,1603 - Bois-Mermet,71,13,23,31,3,1,0.1831,0.3239,0.4366,0.0423,0.0141
2015,1604 - Bois-Gentil,4055,920,1232,1303,387,213,0.2269,0.3038,0.3213,0.0954,0.0525
2015,1605 - Bossons,2210,440,645,767,263,95,0.1991,0.2919,0.3471,0.119,0.043
2015,1606 - Blécherette,5,0,1,1,2,1,0.0,0.2,0.2,0.4,0.2
2015,17 - Beaulieu/Grey/Boisy,6140,1009,1630,1887,1038,576,0.1643,0.2655,0.3073,0.1691,0.0938
2015,1701 - Beaulieu,233,42,125,53,8,5,0.1803,0.5365,0.2275,0.0343,0.0215
2015,1702 - Bergières,2110,352,533,705,379,141,0.1668,0.2526,0.3341,0.1796,0.0668
2015,1703 - Pierrefleur,3797,615,972,1129,651,430,0.162,0.256,0.2973,0.1715,0.1132
2015,2 - Maupas/Valency,13701,2252,5576,4009,1230,634,0.1644,0.407,0.2926,0.0898,0.0463
2015,201 - Maupas,2718,376,1209,785,238,110,0.1383,0.4448,0.2888,0.0876,0.0405
2015,202 - Av. d'Echallens,3875,620,1713,1113,275,154,0.16,0.4421,0.2872,0.071,0.0397
2015,203 - Montétan,2342,404,919,712,210,97,0.1725,0.3924,0.304,0.0897,0.0414
2015,204 - Chablière,2881,596,1053,819,280,133,0.2069,0.3655,0.2843,0.0972,0.0462
2015,205 - Valency,1885,256,682,580,227,140,0.1358,0.3618,0.3077,0.1204,0.0743
2015,3 - Sébeillon/Malley,10549,2229,4137,3006,789,388,0.2113,0.3922,0.285,0.0748,0.0368
2015,301 - Av. de Morges,3525,675,1488,995,275,92,0.1915,0.4221,0.2823,0.078,0.0261
2015,302 - Rue de Sébeillon,39,9,11,18,1,0,0.2308,0.2821,0.4615,0.0256,0.0
2015,303 - Tivoli,2331,393,1073,615,175,75,0.1686,0.4603,0.2638,0.0751,0.0322
2015,304 - Prélaz,2979,693,1010,888,209,179,0.2326,0.339,0.2981,0.0702,0.0601
2015,305 - Gare de Sébeillon,4,0,2,1,1,0,0.0,0.5,0.25,0.25,0.0
2015,306 - Av. de Provence,4,0,2,2,0,0,0.0,0.5,0.5,0.0,0.0
2015,307 - Malley,1667,459,551,487,128,42,0.2753,0.3305,0.2921,0.0768,0.0252
2015,4 - Montoie/Bourdonnette,7551,1876,2798,2100,558,219,0.2484,0.3705,0.2781,0.0739,0.029
2015,401 - Montoie,3051,653,1133,908,239,118,0.214,0.3714,0.2976,0.0783,0.0387
2015,402 - Vallée de la Jeunesse,361,100,139,88,22,12,0.277,0.385,0.2438,0.0609,0.0332
2015,403 - Pyramides,1382,372,499,345,127,39,0.2692,0.3611,0.2496,0.0919,0.0282
2015,404 - Prés-de-Vidy,641,95,247,209,67,23,0.1482,0.3853,0.3261,0.1045,0.0359
2015,405 - Bourget,15,1,5,8,1,0,0.0667,0.3333,0.5333,0.0667,0.0
2015,406 - Bourdonnette,2101,655,775,542,102,27,0.3118,0.3689,0.258,0.0485,0.0129
2015,5 - Montriond/Cour,8276,1450,3207,2375,815,429,0.1752,0.3875,0.287,0.0985,0.0518
2015,501 - Marc-Dufour,2939,496,1153,854,281,155,0.1688,0.3923,0.2906,0.0956,0.0527
2015,502 - Milan,6,3,1,2,-,-,0.5,0.1667,0.3333,,
2015,503 - Les Cèdres,275,36,209,13,9,8,0.1309,0.76,0.0473,0.0327,0.0291
2015,504 - Cour,2187,387,828,641,228,103,0.177,0.3786,0.2931,0.1043,0.0471
2015,505 - Mont-d'Or,2863,527,1015,863,295,163,0.1841,0.3545,0.3014,0.103,0.0569
2015,506 - Bellerive,6,1,1,2,2,-,0.1667,0.1667,0.3333,0.3333,
2015,6 - Sous-Gare/Ouchy,10984,1719,4122,3285,1222,636,0.1565,0.3753,0.2991,0.1113,0.0579
2015,601 - Grancy,3891,598,1608,1136,373,176,0.1537,0.4133,0.292,0.0959,0.0452
2015,602 - Harpe,4388,696,1594,1286,519,293,0.1586,0.3633,0.2931,0.1183,0.0668
2015,603 - Av. d'Ouchy,1241,230,402,381,148,80,0.1853,0.3239,0.307,0.1193,0.0645
2015,604 - Ouchy,1464,195,518,482,182,87,0.1332,0.3538,0.3292,0.1243,0.0594
2015,7 - Montchoisi,3642,547,1362,1076,415,242,0.1502,0.374,0.2954,0.1139,0.0664
2015,701 - Montchoisi,3443,502,1333,1010,374,224,0.1458,0.3872,0.2933,0.1086,0.0651
2015,702 - Elysée,199,45,29,66,41,18,0.2261,0.1457,0.3317,0.206,0.0905
2015,8 - Florimont/Chissiez,5719,1065,1982,1754,596,322,0.1862,0.3466,0.3067,0.1042,0.0563
2015,801 - Florimont,1919,321,581,612,243,162,0.1673,0.3028,0.3189,0.1266,0.0844
2015,802 - Av. Rambert,1114,214,317,373,141,69,0.1921,0.2846,0.3348,0.1266,0.0619
2015,803 - Chissiez,2686,530,1084,769,212,91,0.1973,0.4036,0.2863,0.0789,0.0339
2015,9 - Mousquines/Bellevue,2564,528,764,866,268,138,0.2059,0.298,0.3378,0.1045,0.0538
2015,90 - Zones foraines,3868,1078,1183,1210,314,83,0.2787,0.3058,0.3128,0.0812,0.0215
2015,901 - Mon-Repos,180,36,70,51,15,8,0.2,0.3889,0.2833,0.0833,0.0444
2015,9010 - Les Râpes,3171,910,1030,921,246,64,0.287,0.3248,0.2904,0.0776,0.0202
2015,902 - Av. Secrétan,1732,401,453,590,189,99,0.2315,0.2615,0.3406,0.1091,0.0572
2015,9020 - Montheron,140,28,39,53,12,8,0.2,0.2786,0.3786,0.0857,0.0571
2015,903 - Ch. de la Vuachère,652,91,241,225,64,31,0.1396,0.3696,0.3451,0.0982,0.0475
2015,9030 - Vernand,557,140,114,236,56,11,0.2513,0.2047,0.4237,0.1005,0.0197
2015,99 - Adresses inconnues,195,12,69,91,18,5,0.0615,0.3538,0.4667,0.0923,0.0256
2015,Ville de Lausanne,141325,27086,51499,41938,13850,6952,0.1917,0.3644,0.2967,0.098,0.0492
2016,1 - Centre,12770,1802,5857,3710,964,437,0.1411,0.4587,0.2905,0.0755,0.0342
2016,10 - Vallon/Béthusy,6374,1012,2684,1703,600,375,0.1588,0.4211,0.2672,0.0941,0.0588
2016,10-Vallon/Béthusy,6102,964,2452,1584,699,403,0.158,0.4018,0.2596,0.1146,0.066
2016,1001 - Le Vallon,1361,206,719,339,57,40,0.1514,0.5283,0.2491,0.0419,0.0294
2016,1001-Le Vallon,1352,220,728,283,93,28,0.1627,0.5385,0.2093,0.0688,0.0207
2016,1002 - Hôpitaux,255,16,83,31,37,88,0.0627,0.3255,0.1216,0.1451,0.3451
2016,1002-Hôpitaux,287,25,90,52,27,93,0.0871,0.3136,0.1812,0.0941,0.324
2016,1003 - Victor-Ruffy,2506,442,900,736,276,152,0.1764,0.3591,0.2937,0.1101,0.0607
2016,1003-Victor-Ruffy,2323,405,721,692,356,149,0.1743,0.3104,0.2979,0.1533,0.0641
2016,1004 - Béthusy,2252,348,982,597,230,95,0.1545,0.4361,0.2651,0.1021,0.0422
2016,1004-Béthusy,2140,314,913,557,223,133,0.1467,0.4266,0.2603,0.1042,0.0621
2016,101 - Rue Centrale,2338,280,1204,651,148,55,0.1198,0.515,0.2784,0.0633,0.0235
2016,102 - Chauderon,2172,257,1167,562,137,49,0.1183,0.5373,0.2587,0.0631,0.0226
2016,103 - Flon,46,3,27,13,2,1,0.0652,0.587,0.2826,0.0435,0.0217
2016,103-Flon,14,0,6,6,2,0,0.0,0.4286,0.4286,0.1429,0.0
2016,104 - Montbenon,158,24,56,50,17,11,0.1519,0.3544,0.3165,0.1076,0.0696
2016,104-Montbenon,152,9,62,41,24,16,0.0592,0.4079,0.2697,0.1579,0.1053
2016,105 - Gare/Petit-Chêne,1322,212,542,390,118,60,0.1604,0.41,0.295,0.0893,0.0454
2016,105-Gare/Petit-Chêne,1252,176,489,372,130,85,0.1406,0.3906,0.2971,0.1038,0.0679
2016,106 - Georgette,1476,253,581,445,137,60,0.1714,0.3936,0.3015,0.0928,0.0407
2016,106-Georgette,1039,183,370,302,118,66,0.1761,0.3561,0.2907,0.1136,0.0635
2016,107 - Avant-Poste,1554,250,553,497,164,90,0.1609,0.3559,0.3198,0.1055,0.0579
2016,107-Avant-Poste,1479,204,518,406,223,128,0.1379,0.3502,0.2745,0.1508,0.0865
2016,108 - Marterey,1777,229,822,502,143,81,0.1289,0.4626,0.2825,0.0805,0.0456
2016,108-Marterey,1667,211,749,431,199,77,0.1266,0.4493,0.2585,0.1194,0.0462
2016,109 - Cité,745,132,321,242,41,9,0.1772,0.4309,0.3248,0.055,0.0121
2016,109-Cité,704,122,368,177,25,12,0.1733,0.5227,0.2514,0.0355,0.017
2016,11 - Chailly/Rovéréaz,9440,1767,2805,2983,1230,655,0.1872,0.2971,0.316,0.1303,0.0694
2016,11-Chailly/Rovéréaz,8543,1624,2386,2836,1147,550,0.1901,0.2793,0.332,0.1343,0.0644
2016,110 - Riponne/Tunnel,1182,162,584,358,57,21,0.1371,0.4941,0.3029,0.0482,0.0178
2016,110-Riponne/Tunnel,922,170,393,249,77,33,0.1844,0.4262,0.2701,0.0835,0.0358
2016,1101 - Chailly,4622,801,1631,1339,578,273,0.1733,0.3529,0.2897,0.1251,0.0591
2016,1101-Chailly,4194,703,1418,1274,572,227,0.1676,0.3381,0.3038,0.1364,0.0541
2016,1102 - Plaisante,1434,282,384,484,196,88,0.1967,0.2678,0.3375,0.1367,0.0614
2016,1102-Plaisante,1415,284,359,514,178,80,0.2007,0.2537,0.3633,0.1258,0.0565
2016,1103 - Bois de Rovéréaz,86,25,12,35,11,3,0.2907,0.1395,0.407,0.1279,0.0349
2016,1103-Bois de Rovéréaz,88,23,20,40,5,0,0.2614,0.2273,0.4545,0.0568,0.0
2016,1104 - Craivavers,870,197,185,321,120,47,0.2264,0.2126,0.369,0.1379,0.054
2016,1104-Craivavers,770,229,110,287,111,33,0.2974,0.1429,0.3727,0.1442,0.0429
2016,1105 - Devin,2428,462,593,804,325,244,0.1903,0.2442,0.3311,0.1339,0.1005
2016,1105-Devin,2076,385,479,721,281,210,0.1855,0.2307,0.3473,0.1354,0.1012
2016,12 - Sallaz/Vennes/Séchaud,14296,3436,4938,4235,1143,544,0.2403,0.3454,0.2962,0.08,0.0381
2016,12-Sallaz/Vennes/Séchaud,12079,3407,3891,3327,963,491,0.2821,0.3221,0.2754,0.0797,0.0406
2016,1201 - La Sallaz,3398,676,1278,1014,311,119,0.1989,0.3761,0.2984,0.0915,0.035
2016,1201-La Sallaz,2814,548,1000,792,312,162,0.1947,0.3554,0.2814,0.1109,0.0576
2016,1202 - Vennes,1513,414,456,434,101,108,0.2736,0.3014,0.2868,0.0668,0.0714
2016,1202-Vennes,1436,448,461,362,74,91,0.312,0.321,0.2521,0.0515,0.0634
2016,1203 - Rte de Berne,2041,394,953,505,139,50,0.193,0.4669,0.2474,0.0681,0.0245
2016,1203-Route de Berne,1071,258,310,319,129,55,0.2409,0.2894,0.2979,0.1204,0.0514
2016,1204 - Valmont,1018,186,382,288,122,40,0.1827,0.3752,0.2829,0.1198,0.0393
2016,1204-Valmont,935,185,324,276,114,36,0.1979,0.3465,0.2952,0.1219,0.0385
2016,1205 - Grangette,1839,559,517,605,116,42,0.304,0.2811,0.329,0.0631,0.0228
2016,1205-Grangette,1720,645,544,424,78,29,0.375,0.3163,0.2465,0.0453,0.0169
2016,1206 - Praz-Séchaud,2061,704,628,575,91,63,0.3416,0.3047,0.279,0.0442,0.0306
2016,1206-Praz-Séchaud,1735,725,506,402,63,39,0.4179,0.2916,0.2317,0.0363,0.0225
2016,1207 - Ch. des Roches,461,92,122,143,45,59,0.1996,0.2646,0.3102,0.0976,0.128
2016,1207-Ch. des Roches,356,77,85,107,47,40,0.2163,0.2388,0.3006,0.132,0.1124
2016,1208 - Grand-Vennes,1965,411,602,671,218,63,0.2092,0.3064,0.3415,0.1109,0.0321
2016,13 - Sauvabelin,1007,325,380,226,40,36,0.3227,0.3774,0.2244,0.0397,0.0357
2016,1301 - Sauvabelin,61,16,9,28,6,2,0.2623,0.1475,0.459,0.0984,0.0328
2016,1302 - Pré-Fleuri,946,309,371,198,34,34,0.3266,0.3922,0.2093,0.0359,0.0359
2016,14 - Borde/Bellevaux,10121,2239,3106,3118,1169,489,0.2212,0.3069,0.3081,0.1155,0.0483
2016,1401 - Borde,2362,633,781,781,137,30,0.268,0.3307,0.3307,0.058,0.0127
2016,1401-Borde,2199,601,863,584,119,32,0.2733,0.3925,0.2656,0.0541,0.0146
2016,1402 - Rouvraie,1850,253,477,556,414,150,0.1368,0.2578,0.3005,0.2238,0.0811
2016,1402-Rouvraie,1842,264,415,671,371,121,0.1433,0.2253,0.3643,0.2014,0.0657
2016,1403 - Bellevaux,5111,1230,1598,1557,508,218,0.2407,0.3127,0.3046,0.0994,0.0427
2016,1403-Bellevaux,4610,1047,1403,1393,551,216,0.2271,0.3043,0.3022,0.1195,0.0469
2016,1404 - Rte du Signal,798,123,250,224,110,91,0.1541,0.3133,0.2807,0.1378,0.114
2016,1404-Rte du Signal,655,104,200,238,77,36,0.1588,0.3053,0.3634,0.1176,0.055
2016,15 - Vinet/Pontaise,7478,1144,3089,2194,677,374,0.153,0.4131,0.2934,0.0905,0.05
2016,15-Vinet/Pontaise,6886,1026,2744,1941,766,409,0.149,0.3985,0.2819,0.1112,0.0594
2016,1501 - Pré-du-Marché,1991,264,871,585,177,94,0.1326,0.4375,0.2938,0.0889,0.0472
2016,1501-Pré-du-Marché,1849,237,758,502,223,129,0.1282,0.41,0.2715,0.1206,0.0698
2016,1502 - Valentin,2760,377,1174,780,277,152,0.1366,0.4254,0.2826,0.1004,0.0551
2016,1502-Valentin,2539,349,978,767,274,171,0.1375,0.3852,0.3021,0.1079,0.0673
2016,1503 - Pontaise,2727,503,1044,829,223,128,0.1845,0.3828,0.304,0.0818,0.0469
2016,1503-Pontaise,2498,440,1008,672,269,109,0.1761,0.4035,0.269,0.1077,0.0436
2016,16 - Bossons/Blécherette,7476,1749,2176,2422,746,383,0.2339,0.2911,0.324,0.0998,0.0512
2016,1601 - Stade,30,27,1,2,-,-,0.9,0.0333,0.0667,,
2016,1602 - Ancien-Stand,990,310,241,287,79,73,0.3131,0.2434,0.2899,0.0798,0.0737
2016,1603 - Bois-Mermet,67,13,23,28,2,1,0.194,0.3433,0.4179,0.0299,0.0149
2016,1604 - Bois-Gentil,4192,976,1291,1321,399,205,0.2328,0.308,0.3151,0.0952,0.0489
2016,1605 - Bossons,2192,423,619,783,265,102,0.193,0.2824,0.3572,0.1209,0.0465
2016,1606 - Blécherette,5,-,1,1,1,2,,0.2,0.2,0.2,0.4
2016,17 - Beaulieu/Grey/Boisy,6182,1043,1659,1852,1032,596,0.1687,0.2684,0.2996,0.1669,0.0964
2016,1701 - Beaulieu,245,51,129,52,8,5,0.2082,0.5265,0.2122,0.0327,0.0204
2016,1702 - Bergières,2110,354,537,676,392,151,0.1678,0.2545,0.3204,0.1858,0.0716
